Date,Shift,Name,Far,Local,Stay,Bad,Absent
2023-03-10,1,Cart 13,0.000000,0.005104,0.986771,0.000000,0.008125
2023-03-10,1,Cart 15,0.012049,0.013160,0.974688,0.000000,0.000104
2023-03-10,1,Cart 16,0.000000,0.039931,0.863715,0.000000,0.096354
2023-03-10,1,Forklift 17,0.062917,0.028542,0.893785,0.000000,0.014757
2023-03-10,2,Forklift 01,0.012049,0.019896,0.967951,0.000000,0.000104
2023-03-10,2,Pallet truck 02,0.000000,0.012222,0.987674,0.000000,0.000104
2023-03-10,2,Pallet truck 03,0.000000,0.000000,0.886042,0.000000,0.113958
2023-03-10,2,Cart 04,0.011458,0.000764,0.934410,0.000000,0.053368
2023-03-10,2,Cart 05,0.000000,0.000000,0.454236,0.000000,0.545764
2023-03-10,2,Forklift 06,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-10,2,Pallet truck 07,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-10,2,Pallet truck 08,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-10,2,Cart 09,0.014861,0.003160,0.981875,0.000000,0.000104
2023-03-10,2,Cart 10,0.000000,0.004028,0.995868,0.000000,0.000104
2023-03-10,2,Pallet truck 11,0.000000,0.000000,0.771042,0.204167,0.024792
2023-03-10,2,Cart 13,0.000000,0.000000,0.941111,0.000000,0.058889
2023-03-10,2,Cart 15,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-10,2,Cart 16,0.000000,0.008229,0.991667,0.000000,0.000104
2023-03-10,2,Forklift 17,0.000000,0.051528,0.947465,0.000000,0.001007
2023-03-11,1,Forklift 01,0.000000,0.188785,0.811111,0.000000,0.000104
2023-03-11,1,Pallet truck 02,0.000000,0.012014,0.930660,0.000000,0.057326
2023-03-11,1,Pallet truck 03,0.000000,0.070208,0.869340,0.000000,0.060451
2023-03-11,1,Cart 04,0.000000,0.013090,0.986806,0.000000,0.000104
2023-03-11,1,Cart 05,0.000000,0.000556,0.748924,0.000000,0.250521
2023-03-11,1,Forklift 06,0.000000,0.013924,0.931632,0.000000,0.054444
2023-03-11,1,Pallet truck 07,0.015486,0.004861,0.863333,0.000000,0.116319
2023-03-11,1,Pallet truck 08,0.000000,0.001493,0.960972,0.000000,0.037535
2023-03-11,1,Cart 09,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-11,1,Cart 10,0.000000,0.001771,0.750208,0.000000,0.248021
2023-03-11,1,Pallet truck 11,0.000000,0.000000,0.156146,0.843125,0.000729
2023-03-11,1,Cart 13,0.000000,0.106910,0.892986,0.000000,0.000104
2023-03-11,1,Cart 16,0.000000,0.127500,0.775694,0.000000,0.096806
2023-03-11,1,Forklift 17,0.000000,0.000000,0.999896,0.000000,0.000104
